2020/10/29,18:40:05,Nmcu-N_b1-Tem-Press-Lig,,24.5,,1024.46,36.67,,,
2020/10/29,18:40:06,Nmcu-N_b1-Tem-Press-Lig,,24.49,,1024.47,37.5,,,
2020/10/29,18:50:09,Nmcu-N_b1-Tem-Press-Lig,,24.43,,1024.6,37.5,,,
2020/10/29,19:00:06,Nmcu-N_b1-Tem-Press-Lig,,24.29,,1024.59,37.5,,,
2020/10/29,19:00:09,Nmcu-N_b1-Tem-Press-Lig,,24.3,,1024.57,37.5,,,
2020/10/29,19:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.21,,1024.66,37.5,,,
2020/10/29,19:10:07,Nmcu-N_b1-Tem-Press-Lig,,24.22,,1024.65,37.5,,,
2020/10/29,19:20:06,Nmcu-N_b1-Tem-Press-Lig,,24.28,,1024.78,37.5,,,
2020/10/29,19:30:06,Nmcu-N_b1-Tem-Press-Lig,,24.27,,1024.78,37.5,,,
2020/10/29,19:40:05,Nmcu-N_b1-Tem-Press-Lig,,24.24,,1024.82,37.5,,,
2020/10/29,19:40:07,Nmcu-N_b1-Tem-Press-Lig,,24.24,,1024.86,37.5,,,
2020/10/29,19:50:06,Nmcu-N_b1-Tem-Press-Lig,,24.3,,1024.81,37.5,,,
2020/10/29,20:00:05,Nmcu-N_b1-Tem-Press-Lig,,24.28,,1024.84,37.5,,,
2020/10/29,20:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.19,,1024.9,37.5,,,
2020/10/29,20:10:09,Nmcu-N_b1-Tem-Press-Lig,,24.19,,1024.89,37.5,,,
2020/10/29,20:20:07,Nmcu-N_b1-Tem-Press-Lig,,24.23,,1024.93,38.33,,,
2020/10/29,20:30:07,Nmcu-N_b1-Tem-Press-Lig,,24.22,,1025.04,38.33,,,
2020/10/29,20:30:08,Nmcu-N_b1-Tem-Press-Lig,,24.22,,1025.01,38.33,,,
2020/10/29,20:40:05,Nmcu-N_b1-Tem-Press-Lig,,24.22,,1025.01,38.33,,,
2020/10/29,20:40:08,Nmcu-N_b1-Tem-Press-Lig,,24.22,,1025.04,38.33,,,
2020/10/29,20:50:07,Nmcu-N_b1-Tem-Press-Lig,,24.29,,1025.06,38.33,,,
2020/10/29,21:00:09,Nmcu-N_b1-Tem-Press-Lig,,24.31,,1025.01,38.33,,,
2020/10/29,21:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.32,,1025.11,38.33,,,
2020/10/29,21:10:07,Nmcu-N_b1-Tem-Press-Lig,,24.32,,1025.1,38.33,,,
2020/10/29,21:20:06,Nmcu-N_b1-Tem-Press-Lig,,24.27,,1025.17,38.33,,,
2020/10/29,21:30:07,Nmcu-N_b1-Tem-Press-Lig,,24.44,,1025.26,38.33,,,
2020/10/29,21:30:11,Nmcu-N_b1-Tem-Press-Lig,,24.46,,1025.25,37.5,,,
2020/10/29,21:40:06,Nmcu-N_b1-Tem-Press-Lig,,24.53,,1025.24,37.5,,,
2020/10/29,21:40:08,Nmcu-N_b1-Tem-Press-Lig,,24.53,,1025.27,37.5,,,
2020/10/29,21:50:05,Nmcu-N_b1-Tem-Press-Lig,,24.91,,1025.22,37.5,,,
2020/10/29,21:50:07,Nmcu-N_b1-Tem-Press-Lig,,24.9,,1025.24,36.67,,,
2020/10/29,22:00:06,Nmcu-N_b1-Tem-Press-Lig,,24.53,,1025.25,36.67,,,
2020/10/29,22:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.52,,1025.41,36.67,,,
2020/10/29,22:10:06,Nmcu-N_b1-Tem-Press-Lig,,24.52,,1025.39,37.5,,,
2020/10/29,22:20:04,Nmcu-N_b1-Tem-Press-Lig,,24.45,,1025.44,36.67,,,
2020/10/29,22:20:06,Nmcu-N_b1-Tem-Press-Lig,,24.44,,1025.39,37.5,,,
2020/10/29,22:30:07,Nmcu-N_b1-Tem-Press-Lig,,24.27,,1025.44,37.5,,,
2020/10/29,22:40:04,Nmcu-N_b1-Tem-Press-Lig,,24.27,,1025.37,36.67,,,
2020/10/29,22:50:05,Nmcu-N_b1-Tem-Press-Lig,,24.28,,1025.34,36.67,,,
2020/10/29,22:50:07,Nmcu-N_b1-Tem-Press-Lig,,24.27,,1025.33,36.67,,,
2020/10/29,23:00:05,Nmcu-N_b1-Tem-Press-Lig,,24.46,,1025.3,36.67,,,
2020/10/29,23:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.3,,1025.23,22.5,,,
2020/10/29,23:20:05,Nmcu-N_b1-Tem-Press-Lig,,24.14,,1025.22,22.5,,,
2020/10/29,23:20:08,Nmcu-N_b1-Tem-Press-Lig,,24.14,,1025.18,22.5,,,
2020/10/29,23:30:06,Nmcu-N_b1-Tem-Press-Lig,,24.15,,1025.18,22.5,,,
2020/10/29,23:40:05,Nmcu-N_b1-Tem-Press-Lig,,23.87,,1025.13,22.5,,,
2020/10/29,23:40:06,Nmcu-N_b1-Tem-Press-Lig,,23.86,,1025.12,22.5,,,
2020/10/29,23:50:04,Nmcu-N_b1-Tem-Press-Lig,,23.67,,1025.16,22.5,,,
2020/10/29,23:50:06,Nmcu-N_b1-Tem-Press-Lig,,23.67,,1025.11,22.5,,,
2020/10/30,0:00:07,Nmcu-N_b1-Tem-Press-Lig,,23.71,,1025.14,22.5,,,
2020/10/30,0:10:04,Nmcu-N_b1-Tem-Press-Lig,,23.45,,1025.15,22.5,,,
2020/10/30,0:20:04,Nmcu-N_b1-Tem-Press-Lig,,23.21,,1025.28,22.5,,,
2020/10/30,0:20:07,Nmcu-N_b1-Tem-Press-Lig,,23.22,,1025.29,22.5,,,
2020/10/30,0:30:08,Nmcu-N_b1-Tem-Press-Lig,,23.2,,1025.25,22.5,,,
2020/10/30,0:40:04,Nmcu-N_b1-Tem-Press-Lig,,23.3,,1025.32,22.5,,,
2020/10/30,0:50:04,Nmcu-N_b1-Tem-Press-Lig,,24.13,,1025.36,22.5,,,
2020/10/30,0:50:06,Nmcu-N_b1-Tem-Press-Lig,,24.14,,1025.37,22.5,,,
2020/10/30,1:00:04,Nmcu-N_b1-Tem-Press-Lig,,25.82,,1025.46,22.5,,,
2020/10/30,1:00:05,Nmcu-N_b1-Tem-Press-Lig,,25.81,,1025.49,22.5,,,
2020/10/30,1:10:05,Nmcu-N_b1-Tem-Press-Lig,,26.61,,1025.47,22.5,,,
2020/10/30,1:20:07,Nmcu-N_b1-Tem-Press-Lig,,27.19,,1025.44,22.5,,,
2020/10/30,1:30:05,Nmcu-N_b1-Tem-Press-Lig,,26.9,,1025.37,22.5,,,
2020/10/30,1:30:07,Nmcu-N_b1-Tem-Press-Lig,,26.9,,1025.41,0,,,
2020/10/30,1:40:04,Nmcu-N_b1-Tem-Press-Lig,,26.27,,1025.4,0,,,
2020/10/30,1:40:06,Nmcu-N_b1-Tem-Press-Lig,,26.26,,1025.36,0,,,
2020/10/30,1:50:05,Nmcu-N_b1-Tem-Press-Lig,,26.79,,1025.21,0,,,
2020/10/30,2:00:04,Nmcu-N_b1-Tem-Press-Lig,,26.92,,1025.18,0,,,
2020/10/30,2:00:06,Nmcu-N_b1-Tem-Press-Lig,,26.92,,1025.17,0,,,
2020/10/30,2:10:03,Nmcu-N_b1-Tem-Press-Lig,,26.91,,1025.12,0,,,
2020/10/30,2:10:06,Nmcu-N_b1-Tem-Press-Lig,,26.91,,1025.17,0,,,
2020/10/30,2:20:05,Nmcu-N_b1-Tem-Press-Lig,,27.29,,1025.17,0,,,
2020/10/30,2:30:04,Nmcu-N_b1-Tem-Press-Lig,,27.38,,1025.13,0,,,
2020/10/30,2:40:04,Nmcu-N_b1-Tem-Press-Lig,,27.56,,1025.02,0,,,
2020/10/30,2:40:07,Nmcu-N_b1-Tem-Press-Lig,,27.56,,1025,0,,,
2020/10/30,2:50:05,Nmcu-N_b1-Tem-Press-Lig,,27.41,,1024.89,0,,,
2020/10/30,3:00:04,Nmcu-N_b1-Tem-Press-Lig,,27.51,,1024.92,0,,,
2020/10/30,3:10:04,Nmcu-N_b1-Tem-Press-Lig,,28.16,,1024.94,0,,,
2020/10/30,3:10:06,Nmcu-N_b1-Tem-Press-Lig,,28.16,,1024.9,0,,,
2020/10/30,3:20:06,Nmcu-N_b1-Tem-Press-Lig,,28.4,,1024.95,0,,,
2020/10/30,3:30:05,Nmcu-N_b1-Tem-Press-Lig,,28.48,,1024.88,0,,,
2020/10/30,3:40:04,Nmcu-N_b1-Tem-Press-Lig,,28.61,,1024.96,0,,,
2020/10/30,3:40:08,Nmcu-N_b1-Tem-Press-Lig,,28.6,,1024.93,0,,,
2020/10/30,3:50:06,Nmcu-N_b1-Tem-Press-Lig,,28.74,,1025.04,0,,,
2020/10/30,4:00:05,Nmcu-N_b1-Tem-Press-Lig,,29.04,,1025,0,,,
2020/10/30,4:10:04,Nmcu-N_b1-Tem-Press-Lig,,29.28,,1025.11,0,,,
2020/10/30,4:10:07,Nmcu-N_b1-Tem-Press-Lig,,29.28,,1025.1,0,,,
2020/10/30,4:20:06,Nmcu-N_b1-Tem-Press-Lig,,28.4,,1025.14,0,,,
2020/10/30,4:30:05,Nmcu-N_b1-Tem-Press-Lig,,27.77,,1025.16,0,,,
2020/10/30,4:40:08,Nmcu-N_b1-Tem-Press-Lig,,27.3,,1025.33,0,,,
2020/10/30,4:50:04,Nmcu-N_b1-Tem-Press-Lig,,28.17,,1025.46,0,,,
2020/10/30,4:50:08,Nmcu-N_b1-Tem-Press-Lig,,28.17,,1025.49,0,,,
2020/10/30,5:00:04,Nmcu-N_b1-Tem-Press-Lig,,28.77,,1025.58,0,,,
2020/10/30,5:00:05,Nmcu-N_b1-Tem-Press-Lig,,28.77,,1025.56,0,,,
2020/10/30,5:10:05,Nmcu-N_b1-Tem-Press-Lig,,28.05,,1025.62,0,,,
2020/10/30,5:20:04,Nmcu-N_b1-Tem-Press-Lig,,27.34,,1025.67,0,,,
2020/10/30,5:30:05,Nmcu-N_b1-Tem-Press-Lig,,27.38,,1025.74,0,,,
2020/10/30,5:30:05,Nmcu-N_b1-Tem-Press-Lig,,27.38,,1025.75,0,,,
2020/10/30,5:40:04,Nmcu-N_b1-Tem-Press-Lig,,28.24,,1025.83,0,,,
2020/10/30,5:40:05,Nmcu-N_b1-Tem-Press-Lig,,28.24,,1025.81,0,,,
2020/10/30,5:50:05,Nmcu-N_b1-Tem-Press-Lig,,28.66,,1025.82,0,,,
2020/10/30,6:00:05,Nmcu-N_b1-Tem-Press-Lig,,28.02,,1026.04,0,,,
2020/10/30,6:00:08,Nmcu-N_b1-Tem-Press-Lig,,28.02,,1026.06,0,,,
2020/10/30,6:10:03,Nmcu-N_b1-Tem-Press-Lig,,27.24,,1026.07,0,,,
2020/10/30,6:10:06,Nmcu-N_b1-Tem-Press-Lig,,27.23,,1026.11,1.67,,,
2020/10/30,6:20:07,Nmcu-N_b1-Tem-Press-Lig,,27.19,,1026.15,1.67,,,
2020/10/30,6:30:04,Nmcu-N_b1-Tem-Press-Lig,,26.5,,1026.23,5,,,
2020/10/30,6:30:07,Nmcu-N_b1-Tem-Press-Lig,,26.49,,1026.23,10,,,
2020/10/30,6:40:04,Nmcu-N_b1-Tem-Press-Lig,,26.2,,1026.3,9.17,,,
2020/10/30,6:40:06,Nmcu-N_b1-Tem-Press-Lig,,26.19,,1026.3,15.83,,,
2020/10/30,6:50:04,Nmcu-N_b1-Tem-Press-Lig,,25.73,,1026.4,15.83,,,
2020/10/30,7:00:04,Nmcu-N_b1-Tem-Press-Lig,,25.58,,1026.43,21.67,,,
2020/10/30,7:10:04,Nmcu-N_b1-Tem-Press-Lig,,25.3,,1026.46,30.83,,,
2020/10/30,7:10:06,Nmcu-N_b1-Tem-Press-Lig,,25.29,,1026.49,39.17,,,
2020/10/30,7:20:04,Nmcu-N_b1-Tem-Press-Lig,,25.25,,1026.59,39.17,,,
2020/10/30,7:30:04,Nmcu-N_b1-Tem-Press-Lig,,25.46,,1026.69,40.83,,,
2020/10/30,7:40:04,Nmcu-N_b1-Tem-Press-Lig,,25.39,,1026.84,54.17,,,
2020/10/30,7:40:04,Nmcu-N_b1-Tem-Press-Lig,,25.39,,1026.83,60,,,
2020/10/30,7:50:06,Nmcu-N_b1-Tem-Press-Lig,,25.02,,1026.89,60,,,
2020/10/30,8:00:03,Nmcu-N_b1-Tem-Press-Lig,,24.99,,1026.99,65.83,,,
2020/10/30,8:10:04,Nmcu-N_b1-Tem-Press-Lig,,24.83,,1027.17,71.67,,,
2020/10/30,8:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.83,,1027.18,75.83,,,
2020/10/30,8:20:06,Nmcu-N_b1-Tem-Press-Lig,,24.75,,1027.33,75,,,
2020/10/30,8:30:03,Nmcu-N_b1-Tem-Press-Lig,,24.69,,1027.35,79.17,,,
2020/10/30,8:30:05,Nmcu-N_b1-Tem-Press-Lig,,24.69,,1027.36,84.17,,,
2020/10/30,8:40:03,Nmcu-N_b1-Tem-Press-Lig,,24.52,,1027.38,84.17,,,
2020/10/30,8:40:05,Nmcu-N_b1-Tem-Press-Lig,,24.53,,1027.34,87.5,,,
2020/10/30,8:50:05,Nmcu-N_b1-Tem-Press-Lig,,24.34,,1027.39,87.5,,,
2020/10/30,9:00:04,Nmcu-N_b1-Tem-Press-Lig,,24.47,,1027.41,90,,,
2020/10/30,9:10:03,Nmcu-N_b1-Tem-Press-Lig,,24.1,,1027.37,93.33,,,
2020/10/30,9:10:06,Nmcu-N_b1-Tem-Press-Lig,,24.1,,1027.4,96.67,,,
2020/10/30,9:20:05,Nmcu-N_b1-Tem-Press-Lig,,24.28,,1027.34,96.67,,,
2020/10/30,9:30:06,Nmcu-N_b1-Tem-Press-Lig,,24.21,,1027.32,99.17,,,
2020/10/30,9:40:03,Nmcu-N_b1-Tem-Press-Lig,,24.47,,1027.28,104.17,,,
2020/10/30,9:40:04,Nmcu-N_b1-Tem-Press-Lig,,24.47,,1027.27,108.33,,,
2020/10/30,9:50:04,Nmcu-N_b1-Tem-Press-Lig,,24.46,,1027.3,108.33,,,
2020/10/30,10:00:03,Nmcu-N_b1-Tem-Press-Lig,,24.46,,1027.15,110.83,,,
2020/10/30,10:00:06,Nmcu-N_b1-Tem-Press-Lig,,24.45,,1027.19,108.33,,,
2020/10/30,10:10:04,Nmcu-N_b1-Tem-Press-Lig,,24.59,,1027.12,108.33,,,
2020/10/30,10:10:05,Nmcu-N_b1-Tem-Press-Lig,,24.58,,1027.15,115.83,,,
2020/10/30,10:19:57,Nmcu-N_b1-Tem-Press-Lig,,24.72,,1027.07,115.83,,,
2020/10/30,10:29:56,Nmcu-N_b1-Tem-Press-Lig,,24.58,,1026.97,116.67,,,
2020/10/30,10:29:58,Nmcu-N_b1-Tem-Press-Lig,,24.58,,1026.97,119.17,,,
2020/10/30,10:39:56,Nmcu-N_b1-Tem-Press-Lig,,24.65,,1026.9,119.17,,,
2020/10/30,10:39:57,Nmcu-N_b1-Tem-Press-Lig,,24.65,,1026.83,119.17,,,
2020/10/30,10:49:57,Nmcu-N_b1-Tem-Press-Lig,,24.63,,1026.81,119.17,,,
2020/10/30,10:59:56,Nmcu-N_b1-Tem-Press-Lig,,24.79,,1026.64,122.5,,,
2020/10/30,11:09:56,Nmcu-N_b1-Tem-Press-Lig,,24.67,,1026.49,121.67,,,
2020/10/30,11:09:57,Nmcu-N_b1-Tem-Press-Lig,,24.68,,1026.49,121.67,,,
2020/10/30,11:19:57,Nmcu-N_b1-Tem-Press-Lig,,24.78,,1026.37,121.67,,,
2020/10/30,11:29:56,Nmcu-N_b1-Tem-Press-Lig,,24.84,,1026.18,125,,,
2020/10/30,11:39:56,Nmcu-N_b1-Tem-Press-Lig,,26.88,,1026.06,126.67,,,
2020/10/30,11:39:57,Nmcu-N_b1-Tem-Press-Lig,,26.87,,1026.06,40.83,,,
2020/10/30,11:49:57,Nmcu-N_b1-Tem-Press-Lig,,27.7,,1025.86,40.83,,,
2020/10/30,11:59:56,Nmcu-N_b1-Tem-Press-Lig,,27.81,,1025.61,74.17,,,
2020/10/30,11:59:57,Nmcu-N_b1-Tem-Press-Lig,,27.8,,1025.59,40.83,,,
2020/10/30,12:09:56,Nmcu-N_b1-Tem-Press-Lig,,28.03,,1025.54,40.83,,,
2020/10/30,12:09:57,Nmcu-N_b1-Tem-Press-Lig,,28,,1025.52,41.67,,,
2020/10/30,12:20:00,Nmcu-N_b1-Tem-Press-Lig,,27.76,,1025.24,41.67,,,
2020/10/30,12:29:56,Nmcu-N_b1-Tem-Press-Lig,,27.85,,1025.18,40,,,
2020/10/30,12:39:56,Nmcu-N_b1-Tem-Press-Lig,,28.41,,1025.01,40,,,
2020/10/30,12:39:57,Nmcu-N_b1-Tem-Press-Lig,,28.4,,1025.02,39.17,,,
2020/10/30,12:49:57,Nmcu-N_b1-Tem-Press-Lig,,28.47,,1024.91,39.17,,,
2020/10/30,12:59:56,Nmcu-N_b1-Tem-Press-Lig,,28.5,,1024.74,39.17,,,
2020/10/30,13:09:56,Nmcu-N_b1-Tem-Press-Lig,,28,,1024.58,39.17,,,
2020/10/30,13:09:57,Nmcu-N_b1-Tem-Press-Lig,,28.01,,1024.6,40.83,,,
2020/10/30,13:19:57,Nmcu-N_b1-Tem-Press-Lig,,28.3,,1024.56,40.83,,,
2020/10/30,13:29:56,Nmcu-N_b1-Tem-Press-Lig,,28.98,,1024.49,41.67,,,
2020/10/30,13:39:56,Nmcu-N_b1-Tem-Press-Lig,,28.9,,1024.33,39.17,,,
2020/10/30,13:39:57,Nmcu-N_b1-Tem-Press-Lig,,28.91,,1024.32,35.83,,,
2020/10/30,13:49:56,Nmcu-N_b1-Tem-Press-Lig,,28.77,,1024.23,35,,,
2020/10/30,13:59:56,Nmcu-N_b1-Tem-Press-Lig,,29.63,,1024.24,37.5,,,
2020/10/30,13:59:57,Nmcu-N_b1-Tem-Press-Lig,,29.65,,1024.26,36.67,,,
2020/10/30,14:09:56,Nmcu-N_b1-Tem-Press-Lig,,29.35,,1024.12,36.67,,,
2020/10/30,14:09:57,Nmcu-N_b1-Tem-Press-Lig,,29.35,,1024.12,35.83,,,
2020/10/30,14:19:58,Nmcu-N_b1-Tem-Press-Lig,,29.02,,1024.12,35.83,,,
2020/10/30,14:29:57,Nmcu-N_b1-Tem-Press-Lig,,28.81,,1024.08,34.17,,,
2020/10/30,14:40:01,Nmcu-N_b1-Tem-Press-Lig,,28.5,,1024.12,32.5,,,
2020/10/30,14:49:57,Nmcu-N_b1-Tem-Press-Lig,,29.15,,1024.15,31.67,,,
2020/10/30,14:59:57,Nmcu-N_b1-Tem-Press-Lig,,28.63,,1024.21,30,,,
2020/10/30,14:59:59,Nmcu-N_b1-Tem-Press-Lig,,28.63,,1024.22,30,,,
2020/10/30,15:09:56,Nmcu-N_b1-Tem-Press-Lig,,28.89,,1024.23,30,,,
2020/10/30,15:09:58,Nmcu-N_b1-Tem-Press-Lig,,28.88,,1024.21,28.33,,,
2020/10/30,15:19:57,Nmcu-N_b1-Tem-Press-Lig,,29.53,,1024.32,28.33,,,
2020/10/30,15:29:59,Nmcu-N_b1-Tem-Press-Lig,,29.34,,1024.32,27.5,,,
2020/10/30,15:39:56,Nmcu-N_b1-Tem-Press-Lig,,29.4,,1024.3,25.83,,,
2020/10/30,15:39:57,Nmcu-N_b1-Tem-Press-Lig,,29.4,,1024.29,24.17,,,
2020/10/30,15:49:57,Nmcu-N_b1-Tem-Press-Lig,,29.4,,1024.3,24.17,,,
2020/10/30,15:59:57,Nmcu-N_b1-Tem-Press-Lig,,29.36,,1024.34,21.67,,,
2020/10/30,16:09:58,Nmcu-N_b1-Tem-Press-Lig,,29.39,,1024.42,19.17,,,
2020/10/30,16:19:56,Nmcu-N_b1-Tem-Press-Lig,,29.59,,1024.42,16.67,,,
2020/10/30,16:19:57,Nmcu-N_b1-Tem-Press-Lig,,29.61,,1024.46,14.17,,,
2020/10/30,16:29:55,Nmcu-N_b1-Tem-Press-Lig,,29.57,,1024.44,14.17,,,
2020/10/30,16:29:59,Nmcu-N_b1-Tem-Press-Lig,,29.56,,1024.48,10.83,,,
2020/10/30,16:40:00,Nmcu-N_b1-Tem-Press-Lig,,29.61,,1024.6,10.83,,,
2020/10/30,16:49:57,Nmcu-N_b1-Tem-Press-Lig,,29.76,,1024.64,10,,,
2020/10/30,16:50:01,Nmcu-N_b1-Tem-Press-Lig,,29.74,,1024.61,6.67,,,
2020/10/30,16:59:55,Nmcu-N_b1-Tem-Press-Lig,,30.78,,1024.58,6.67,,,
2020/10/30,17:00:00,Nmcu-N_b1-Tem-Press-Lig,,30.79,,1024.64,4.17,,,
2020/10/30,17:09:57,Nmcu-N_b1-Tem-Press-Lig,,30.81,,1024.64,4.17,,,
2020/10/30,17:19:57,Nmcu-N_b1-Tem-Press-Lig,,30.48,,1024.71,2.5,,,
2020/10/30,17:19:58,Nmcu-N_b1-Tem-Press-Lig,,30.49,,1024.71,15,,,
2020/10/30,17:29:55,Nmcu-N_b1-Tem-Press-Lig,,29.89,,1024.79,15,,,
2020/10/30,17:29:57,Nmcu-N_b1-Tem-Press-Lig,,29.89,,1024.8,14.17,,,
2020/10/30,17:39:56,Nmcu-N_b1-Tem-Press-Lig,,29.94,,1024.88,14.17,,,
2020/10/30,17:49:56,Nmcu-N_b1-Tem-Press-Lig,,30.4,,1024.93,14.17,,,
2020/10/30,17:49:58,Nmcu-N_b1-Tem-Press-Lig,,30.41,,1024.94,14.17,,,
2020/10/30,17:59:56,Nmcu-N_b1-Tem-Press-Lig,,30.34,,1025.02,14.17,,,
2020/10/30,17:59:57,Nmcu-N_b1-Tem-Press-Lig,,30.34,,1025.01,15,,,
2020/10/30,18:09:57,Nmcu-N_b1-Tem-Press-Lig,,30.79,,1025.17,15,,,
2020/10/30,18:19:56,Nmcu-N_b1-Tem-Press-Lig,,30.86,,1025.26,15,,,
2020/10/30,18:19:58,Nmcu-N_b1-Tem-Press-Lig,,30.81,,1025.24,15,,,
2020/10/30,18:29:55,Nmcu-N_b1-Tem-Press-Lig,,29.47,,1025.38,15,,,
2020/10/30,18:29:58,Nmcu-N_b1-Tem-Press-Lig,,29.45,,1025.37,15,,,
2020/10/30,18:39:56,Nmcu-N_b1-Tem-Press-Lig,,28.09,,1025.47,15,,,
2020/10/30,18:49:56,Nmcu-N_b1-Tem-Press-Lig,,28.87,,1025.49,15,,,
2020/10/30,18:59:55,Nmcu-N_b1-Tem-Press-Lig,,27.03,,1025.55,15,,,
2020/10/30,18:59:57,Nmcu-N_b1-Tem-Press-Lig,,27.06,,1025.55,15,,,
2020/10/30,19:09:56,Nmcu-N_b1-Tem-Press-Lig,,27.09,,1025.64,15,,,
2020/10/30,19:19:56,Nmcu-N_b1-Tem-Press-Lig,,28.13,,1025.63,15,,,
2020/10/30,19:19:58,Nmcu-N_b1-Tem-Press-Lig,,28.14,,1025.63,15.83,,,
2020/10/30,19:29:55,Nmcu-N_b1-Tem-Press-Lig,,29.59,,1025.65,15.83,,,
2020/10/30,19:29:58,Nmcu-N_b1-Tem-Press-Lig,,29.59,,1025.63,15,,,
